"","logFC_limma","P.Value_limma","logFC_edgeR","FDR_edgeR","log2FoldChange_DESeq2","padj_DESeq2"
"Mndal",1.10560902078211,5.31942596872225e-05,1.11525595365617,1.006141851258e-10,1.10236345023578,1.01353328941035e-10
"Bsn",-6.321680101421,0.00314579454705064,-5.85211650851391,7.8477125736694e-11,-5.90706922055652,1.03372115386249e-10
"Als2",-1.69992454234756,0.000119702160861575,-1.7150092716896,2.99511944608751e-09,-1.72739832796248,1.32719100727361e-10
"Hsph1",-1.26765154860685,7.27211943640633e-05,-1.26105355446528,5.39389200569307e-11,-1.27333023158584,1.54595687967005e-10
"Sgpl1",-1.13835115935132,6.24763247023265e-05,-1.11471753421614,7.23967676843884e-10,-1.12761080312369,1.54884777730985e-10
"S100a4",-2.86320727985737,0.000381076463917188,-2.88026031969887,3.0628929578794e-09,-2.89515314574891,1.57505403047216e-10
"Lsp1",-0.757707076421006,0.000312873656110356,-0.916346004686203,2.64374448062541e-05,-0.929160344275397,1.70591868188074e-10
"Ndufv1",1.1009284662983,4.75526435637197e-05,1.11236840910035,6.42772642289659e-10,1.09982108947131,1.75858054689703e-10
"Hspa5",-0.743294075798962,0.000116009958946302,-0.80226033693073,2.8996915441157e-05,-0.814805322734941,1.75858054689703e-10
"Aldoc",2.36106219824315,0.000152516563712696,2.39392960692646,5.04268128964332e-11,2.38192741028499,3.10028404436479e-10
"Cdc42se2",0.826528090807555,5.55433430456216e-05,0.802781266188301,2.98328121912864e-05,0.78997949893457,3.4159780272203e-10
"Rtn3",1.13295831519747,0.000125743287196845,1.15849569106633,1.90152215534798e-10,1.14522641002705,3.55034484668798e-10
"Mdh1",0.910961192678327,4.197168787377e-05,0.857295309376833,1.359812882441e-06,0.844624741468182,3.55034484668798e-10
"Kif1b",1.65360457752994,9.36040733567607e-05,1.65535593828274,1.59247517200979e-09,1.64337058491038,3.55034484668798e-10
"Sema4a",-3.01561422578037,0.000498405929355218,-3.01047999675809,7.05997010367603e-09,-3.02630929375351,3.6121888812305e-10
"Plcd3",-2.3141997086385,0.000196116338222932,-2.2631056067135,3.48061300450677e-08,-2.27765182313629,4.0743341591251e-10
"Rnf13",1.13375696389412,7.94810604966312e-05,1.11795178927314,5.45436154204e-10,1.10499644883684,4.76317014452401e-10
"Pik3r1",1.21910204341245,8.24523441805846e-05,1.19269341420178,1.07179043074121e-10,1.18051586671363,4.94569223133152e-10
"Jun",-1.50663549882078,0.000243428669293385,-1.49452626015283,1.41192830379758e-10,-1.50758361339694,5.06411443890285e-10
"Marcks",-2.32816631981943,0.000263579214073592,-2.31890864833633,6.87956494706761e-08,-2.33271994082972,5.52722509651935e-10
"Gpr183",-1.4552557128944,0.000286205257524992,-1.47028716189915,3.45238182171339e-10,-1.4826143522886,5.60736741856675e-10
"Hck",-0.926235857603387,9.52542263706897e-05,-0.941776057347156,1.83823826598863e-08,-0.95447607501608,6.05170965434019e-10
"Man1a",1.31008349710854,7.20712143166619e-05,1.33720467190444,1.15100999933504e-09,1.32438721082407,6.71742702613323e-10
"Ripk3",-2.19641079032493,0.000370741537425534,-2.16329654083785,2.68560466151132e-08,-2.17743203623847,7.49650930135697e-10
"Cish",-2.69240941943764,0.000466021399260882,-2.58428396916194,5.11514344929862e-09,-2.59936177766678,8.06591454342447e-10
"Calm2",-0.768579485010692,0.000230281705129161,-0.853775119339022,2.70896122569812e-06,-0.86643244354477,8.78194822636774e-10
"Sorbs2",5.06665708167078,0.00236897971891322,4.88958278321904,6.25343683713379e-09,4.89683491574477,8.80275929369963e-10
"Cnr2",2.42041190982107,0.000538826555556553,2.48118435687909,1.41743345875798e-08,2.46865489502699,9.65016943104737e-10
"Malat1",-0.174113151789308,0.201365919510749,-0.717721970140697,0.0137965500480752,-0.730304688999561,1.0863557288497e-09
"Eef1g",1.02858559258664,6.23166471461974e-05,0.970668463380707,7.13565573786955e-07,0.957830325732516,1.10804289797944e-09
"Rgs18",3.10993923240054,0.00059541473843767,3.14575512957214,4.23148889086136e-09,3.13674502551108,1.18477315840545e-09
"Il6ra",-1.93892473797428,0.000218011175248026,-1.85268472083493,1.61152819618529e-10,-1.86623251286787,1.18824505569336e-09
"Mreg",-5.78488465467259,0.00481324454978676,-5.97514348843544,2.04656734110967e-09,-6.0396763155217,1.27615441215875e-09
"Btg1",-1.33633044719907,0.000459846386386043,-1.39662677575338,1.83722319109827e-10,-1.40885959530919,1.28486375820255e-09
"Tuba1b",-0.857053226116508,0.00010072135131043,-0.873518997729545,1.71765078704821e-07,-0.886259132344745,1.34204264429858e-09
"Ccnd2",-0.716261792313164,0.00018724984561753,-0.76730276065087,7.2610678537812e-05,-0.780073195674758,1.35458326026393e-09
"Spry2",-5.05077376151446,0.0108990451904744,-5.2186561282838,2.67770194098141e-09,-5.25491145447139,1.40130884089457e-09
"A430035B10Rik",2.03558778297112,0.000160242264832174,2.07951112338369,1.38814705483209e-07,2.06713330686745,1.50466229096841e-09
"Map3k5",1.67452607562758,7.49100775066834e-05,1.63975349847227,1.4996601668961e-09,1.62778092314566,1.5597761586197e-09
"Crlf3",0.926663926697059,0.000105070720417229,0.923212862835318,4.15650322553998e-08,0.91046761832708,1.66975162804904e-09
"Inpp5k",1.06279984900774,7.82103895117295e-05,1.06955659942087,7.91343000389376e-10,1.05694643695893,1.75408609083101e-09
"Tspan13",-1.12767323505209,0.000146727801107392,-1.10861444001857,1.30653683736625e-09,-1.12189325534913,1.91452508297457e-09
"Tacstd2",-4.37005766538236,0.00435311170329248,-4.5517601812579,1.19101170385979e-08,-4.5791857864397,1.91979871250211e-09
"Scd1",1.02568052136422,7.05282772208173e-05,1.00319666380919,3.96479484778119e-09,0.990964282543916,2.0516345684834e-09
"P2rx4",-1.0962505520851,0.000102119851660528,-1.08581071788446,6.25343683713379e-09,-1.09855307276762,2.12736251585312e-09
"Zdhhc24",1.75659307961202,0.000124255179688488,1.77196084715521,7.15554714745581e-08,1.75979224874522,2.28149107194637e-09
"Frat1",1.50583669197585,8.39168961437281e-05,1.45664767196413,1.88500254483942e-10,1.4442756602162,2.33613146264233e-09
"Cdc25b",1.11954877712641,0.000103776856542157,1.14111236536086,7.83874539587783e-10,1.12858880861893,2.3371991680366e-09
"Coro7",-1.50229661546461,0.00010767538880517,-1.44911175437496,5.41477430328538e-09,-1.46257769694701,2.41933056301544e-09
"Hsd3b7",2.16853770789481,0.000126168658332726,2.12405438770597,2.53770356258366e-08,2.1125336806248,2.57724160009115e-09
"Fkbp5",-2.0444484270296,0.000582818955780415,-2.10353767206662,4.62747241059136e-08,-2.11640233012732,2.60292912517027e-09
"Wwp2",-1.02859749452668,9.51240215396284e-05,-1.01856269191835,1.32445913860354e-08,-1.03120650960876,2.81816280603554e-09
"Sh3bp5",1.01317567699501,9.9786982115052e-05,0.909291087235114,1.78828264180849e-06,0.896287313881303,2.84958678800515e-09
"2810474O19Rik",-1.15698584713902,0.000196196639283399,-1.17726055123895,1.14350699513309e-09,-1.18940846448126,2.84958678800515e-09
"Tsc22d1",-4.53113027471887,0.000912218577849128,-4.05068486066598,3.11537590032187e-09,-4.06801440846432,3.04418128371246e-09
"Pilra",-3.56940795193898,0.00198109736484862,-3.51734156766845,1.57563287210441e-08,-3.53577228003354,3.11948928291209e-09
"Hexa",-0.927520771269799,8.61544796193383e-05,-0.926385053649798,3.50739116150326e-08,-0.939061259382664,3.11948928291209e-09
"Irf2",0.90192195639094,7.52693677950102e-05,0.880954817066877,1.11340668538757e-07,0.868331122461581,3.24744664192016e-09
"Dcaf12",0.984397722136161,7.4966699133211e-05,0.980372177658638,7.78597731949349e-09,0.967968091636302,3.25296507646962e-09
"Ppp3cc",1.88650986735511,0.000167840163474994,1.92166546272047,1.95556453083613e-08,1.90893708951529,3.35404827111916e-09
"Xlr4b",1.79558685229865,9.97232595314286e-05,1.74329935600614,1.42676930764032e-09,1.73076950313014,3.7379784759612e-09
"Cyb5b",-1.01185297384899,8.45480407018476e-05,-0.997685061383069,3.06244959929264e-08,-1.01043287791248,3.78586309485349e-09
"Pdia6",-0.745569896159273,0.000203910019827003,-0.790471445149814,2.91628420035863e-06,-0.803187747414603,3.94360104298225e-09
"Kcnmb3",2.8665257526781,0.00168585122842543,2.94076573605612,2.31658333780473e-08,2.93097652636326,5.43189211170809e-09
"Sepn1",3.29400939077129,0.000798817816305454,3.31972896416829,1.43348670154526e-08,3.31191856770291,6.0761133273986e-09
"Cttn",-6.45116588287292,0.0016220477044756,-6.73576704399047,7.27634472994839e-10,-6.85293568534808,6.66726111917738e-09
"Clcf1",-3.041034966674,0.000247394165840855,-2.79600854446038,1.50506431473229e-08,-2.81122936788273,6.76883984079343e-09
"Scn4a",1.4946271563484,9.96879160649405e-05,1.48289562002887,7.97200099798156e-09,1.47089355800622,6.97385748219675e-09
"Agpat9",-4.54498104416703,0.00223357292763999,-4.14491855886816,4.85497854784658e-09,-4.16530436260607,7.24286701818302e-09
"Amfr",-1.32325018396196,0.000230443589002799,-1.32647559474272,6.80141454069604e-09,-1.33907702325313,7.38144592219475e-09
"Ehd3",-2.98035964515104,0.00278258800340171,-3.12860637997702,1.47800427954381e-08,-3.14374641336801,7.4075295476587e-09
"Slc19a1",-1.91397452742068,0.000198921553845366,-1.86046301425402,6.16357583820814e-08,-1.87448528782205,7.75805665186857e-09
"Id3",2.21952226022215,0.000301350622758917,2.26240889218772,3.00750543913269e-09,2.24971708003791,7.79219372770194e-09
"Hist1h2ap",-2.77332809107327,0.00156061638693693,-2.74852433479316,2.70863575893867e-08,-2.76332417059164,7.80540197453146e-09
"Ankrd33b",-2.19378044730114,0.000265369841281844,-2.13943865489495,1.20286916441503e-07,-2.15396860601557,7.80540197453146e-09
"Znrf3",-2.63834558650139,0.000452958830001469,-2.63512895149683,7.33974847089616e-08,-2.65001402054715,8.98209315103654e-09
"D10Wsu102e",1.07406380275581,0.000103550343000439,1.09922958121721,1.60112597516237e-08,1.08633961783938,9.1757161686339e-09
"Mzb1",0.901921142717194,0.000102366845990098,0.847589915545879,4.68913925373198e-06,0.834709751832178,9.35409792018856e-09
"Eif4ebp1",-1.14019768979643,0.000128254271250804,-1.14512282129559,6.71444476901636e-08,-1.15781259192763,9.83296706956248e-09
"As3mt",1.07089715870735,8.27809147230537e-05,1.06612842702744,3.06365458882145e-08,1.05364894938036,1.04025077726071e-08
"Jchain",1.92806826563101,0.000332126334890511,1.96155749524071,1.15100999933504e-09,1.94942489981748,1.11748084185285e-08
"Ankrd55",2.20862301927926,0.00029192026242521,2.24700380009975,2.36648049229907e-07,2.23489232220367,1.2842132098632e-08
"Spata6",1.85608670246614,0.000218603078382268,1.88207507782919,4.59286283964869e-07,1.86959766366631,1.36873976453845e-08
"Pold4",1.0857705470375,0.000127877670850141,1.09456690548174,1.19101170385979e-08,1.08173281054318,1.38728020161269e-08
"Serp1",0.894768120160601,2.13584240220289e-05,0.706792956521274,0.00114530125055663,0.694222548402443,1.52615373394845e-08
"Gnal",1.18369466943048,0.000119560493556837,1.18544058011651,3.10372085727657e-08,1.17272596222733,1.535223107475e-08
"Tpm4",-0.912867227484841,0.000147021252637652,-0.912290919605486,1.3850711099164e-07,-0.924760210086113,1.6125574930707e-08
"Agbl1",-2.3909958215002,0.000372516530774977,-2.3525537102749,5.25650146551792e-07,-2.36742463934892,1.80786909354515e-08
"Ctnna1",-4.14007534817918,0.00117373566870027,-3.76498448650734,4.02100721151647e-08,-3.7814196388852,1.95801603399574e-08
"Sell",0.927766772401865,0.000145967126041456,0.917292362844101,2.43916058297045e-07,0.904322929530682,1.99267406293349e-08
"Nucb2",-1.50002410936243,0.000372444286209866,-1.5386206395506,6.16357583820814e-08,-1.55112444604049,2.13629906397651e-08
"Alpl",-8.50787287231305,0.00231434991414782,-10.658274958493,1.36364480405897e-12,-9.96474678281899,2.13629906397651e-08
"H2-K2",-1.07217249750883,0.000130519556405424,-1.07505132850323,6.65872152026736e-08,-1.08772877687004,2.15906424005605e-08
"Tgtp1",7.28403991911564,3.95764173050634e-05,7.01425353774234,1.52849605369813e-58,7.10678017492066,2.42987409540494e-08
"Ctsf",7.92071219539332,0.00167581362095698,8.80183006011046,2.36962876385193e-16,9.13038680556674,3.15264914731452e-08
"Gt(ROSA)26Sor",-3.14748634391108,0.00124749902900243,-3.21479475751983,2.47563634550975e-07,-3.23204089570621,3.24172926111074e-08
"Bag3",2.26492642663684,0.000297837369487815,2.27360796877627,6.15986325707896e-07,2.26184943910619,3.24360678893374e-08
"Gpr137b",-1.06225196424836,0.000192905972318935,-1.04256901341613,2.58994042367568e-08,-1.05559047095906,3.48327148353142e-08
