"","logFC_limma","P.Value_limma","logFC_edgeR","FDR_edgeR","log2FoldChange_DESeq2","padj_DESeq2"
"C530005A16Rik",0.158839015678049,0.807135837009666,0.157412247759421,0.971612579707972,0.156902833913504,0.968061147168501
"B4galt7",-0.0241014481662365,0.895144411925555,-0.0390799530837715,0.975685211942756,-0.0396414757048839,0.968061147168501
"Dtnb",0.0872790669663441,0.750172764541559,0.0595502238781283,0.973894495918477,0.0587626791376864,0.968092554483549
"Cyp4f17",0.265500267203586,0.746388047118312,0.20725313352628,0.970628294899716,0.207235201558586,0.968278759890105
"Zfp715",0.0815209186083519,0.798524319747041,0.0721342389300324,0.971776492001949,0.0714629525862674,0.968303234751544
"Zbtb3",-0.304987536718963,0.578514277638409,-0.0931258888870901,0.973099973957918,-0.0928548972216572,0.968303234751544
"Uqcrc1",-0.0277751641511159,0.746471924406346,0.0181196174292348,0.977150650128204,0.0175075826243343,0.968303234751544
"Tvp23b",0.0435697253096139,0.786350067980749,0.0329274936430774,0.974594968238064,0.0324531001758405,0.968303234751544
"Tmco1",0.0122386714906479,0.935976768609448,0.0309303963565358,0.971612579707972,0.0306007081859258,0.968303234751544
"Tfpt",0.0402205146361281,0.897242160898948,0.0603332223232028,0.972621517343469,0.0591408072368701,0.968303234751544
"Tex9",-0.0976958497447957,0.861029018932821,-0.116305183683568,0.974114560752617,-0.117134185407929,0.968303234751544
"Stard3",-0.0257075661225095,0.90515201076661,-0.0414013503882978,0.975685211942756,-0.0420681851274851,0.968303234751544
"Srprb",-0.0160780479519218,0.929736984197652,-0.0337555545476791,0.975685211942756,-0.0345405441036683,0.968303234751544
"Snx11",-0.0343059911691199,0.841213499872629,-0.0353657733597621,0.975685211942756,-0.0357785243486472,0.968303234751544
"Slc25a45",0.0572042802377126,0.779309375598319,0.0424576012846443,0.975685211942756,0.0420021453810252,0.968303234751544
"Sacm1l",0.00953950134974058,0.966744518750894,0.0432154848986755,0.974262088092975,0.0432115810735895,0.968303234751544
"Rrp36",-0.0184633864807759,0.91700178232148,-0.0350406139810297,0.975685211942756,-0.0355155628915937,0.968303234751544
"Rpusd3",0.0283027373569649,0.957000455607274,0.0978095569969677,0.97135597170164,0.0978916918748415,0.968303234751544
"Rbm3os",0.0728430399184888,0.936848313805221,0.218698166621936,0.970628294899716,0.220351802962713,0.968303234751544
"Rbl2",0.0689953050474736,0.806851957668609,0.0574132919780735,0.974571058297791,0.0572075344819352,0.968303234751544
"Prpf39",-0.0388968316206908,0.802191195014339,-0.0311779521803454,0.976376541923508,-0.0316099657930846,0.968303234751544
"Prmt3",0.0322364438580163,0.962808051733212,0.213071733391518,0.938701679970365,0.209686807412804,0.968303234751544
"Plekhm2",-0.0340547780089215,0.943737461949401,0.0990738698708137,0.97383792297858,0.0991879276401453,0.968303234751544
"Plaa",-0.0250810632712914,0.891672587576431,-0.038203294921601,0.976232323510238,-0.0387495381444758,0.968303234751544
"Pgbd1",-0.533170722730057,0.605442055240471,-0.234754244290596,0.970501026360398,-0.238535965749636,0.968303234751544
"Pcgf1",0.0814748879834313,0.807763078281654,0.0708770746232784,0.97383792297858,0.0702933036737167,0.968303234751544
"Nsmce2",-0.0207491357516956,0.911326113642389,-0.0389624963047599,0.975685211942756,-0.0394850645767055,0.968303234751544
"Nploc4",-0.127514314135673,0.696116730354197,-0.0665168260560565,0.974182700728664,-0.0666527853396548,0.968303234751544
"Noa1",0.143104814946682,0.714807370209002,0.0793873157532333,0.97135597170164,0.0781452664465163,0.968303234751544
"Nln",-0.181748967218052,0.698205071197455,-0.0982273315154712,0.974114560752617,-0.0984395477944674,0.968303234751544
"Nit2",0.0822830773302128,0.784897703831474,0.0582197523636714,0.974262088092975,0.0576091859392476,0.968303234751544
"Nampt",-0.0306449967016542,0.858527304408797,-0.0358472806805336,0.975685211942756,-0.0362861914604277,0.968303234751544
"Mia3",-0.0374651811691109,0.807311266815577,-0.0312188325795419,0.975685211942756,-0.0315753166968508,0.968303234751544
"Mfn1",-0.135546010040315,0.766815765293441,-0.0944291650555693,0.974391627286813,-0.0955855377877945,0.968303234751544
"Mcm4",0.00746313606269045,0.970731413857934,0.039789976035076,0.974391627286813,0.0396702489351668,0.968303234751544
"Maged2",-0.112088231020682,0.786067799784981,-0.0861032421422866,0.974114560752617,-0.0872715151292911,0.968303234751544
"Lsm14a",-0.02329195950173,0.943832439764248,0.0653112403215535,0.974262088092975,0.0654640766599928,0.968303234751544
"Lars",0.00381928593240399,0.987333458587655,0.0473311801573182,0.975685211942756,0.0472151600135976,0.968303234751544
"Klf8",-0.410663924684269,0.770828764950802,-0.290117316259816,0.968066293827686,-0.294435621634746,0.968303234751544
"Kdelr2",-0.0233560808883775,0.876366925897515,-0.03014879508722,0.976376541923508,-0.0306852163832818,0.968303234751544
"Iqce",0.143526574209184,0.719924794551262,0.0839230267785638,0.972508893382222,0.0828845560125845,0.968303234751544
"Gm38426",0.0768262333151055,0.770388195882973,0.0591168785369613,0.974391627286813,0.0585145085525517,0.968303234751544
"Foxo3",-0.552015460720239,0.597661589130627,0.185506639608147,0.970661676234516,0.182875904888086,0.968303234751544
"Fndc9",-0.0305647234815661,0.975231361004598,-0.203677922833646,0.970940135431776,-0.204360894231897,0.968303234751544
"Fancl",-0.180990540747508,0.712725348117572,-0.0954969981857741,0.974262088092975,-0.096921018763512,0.968303234751544
"Fam102a",-0.00707994677861734,0.983691219851668,0.0630865713983479,0.975136002201908,0.0633835320449302,0.968303234751544
"Exosc1",0.0208651986740183,0.897845370533181,0.0328989888278091,0.975685211942756,0.0325060713039719,0.968303234751544
"Erlin2",0.0249288442153164,0.921794507949705,0.0494086428478119,0.974571058297791,0.0493480206614726,0.968303234751544
"Emc3",-0.0251678035156102,0.848546604681228,-0.0255515074917778,0.974114560752617,-0.0261979130865378,0.968303234751544
"Dusp6",-0.0645978051866845,0.920665714779536,-0.147508581214773,0.972942944111084,-0.148782171429533,0.968303234751544
"Dennd1b",-0.0279567410501462,0.920934020324877,-0.0549241103815571,0.974459988818722,-0.0551487697859455,0.968303234751544
"Crlf2",0.0250258887001058,0.863159783239236,0.029625366297228,0.973099973957918,0.0290662996996897,0.968303234751544
"Crbn",-0.0437762316382653,0.700670919857515,-0.0223274702124818,0.970628294899716,-0.0226104899871046,0.968303234751544
"Cox19",0.0692941145497001,0.815831226600989,0.0653712152093995,0.973053817772968,0.064916881262868,0.968303234751544
"Cep350",0.00174138005635394,0.996290894706326,0.0750909228153347,0.973099973957918,0.0753269455093624,0.968303234751544
"Cenph",-2.5053883254166,0.1933516833149,-0.334655171244365,0.967891668333483,-0.33290530374596,0.968303234751544
"Capza2",-0.0400828190976767,0.615800824705142,-0.0159269113769569,0.978087016714928,-0.0163738151123528,0.968303234751544
"Cacnb1",-0.399399803964055,0.58848610980633,-0.139733384761794,0.972694674942715,-0.142140926723958,0.968303234751544
"C920006O11Rik",0.20893412207216,0.76298639063505,0.161500244485987,0.973099973957918,0.161002220489086,0.968303234751544
"BC005537",0.0740834674714863,0.834295653286897,0.0762549055805694,0.97258065819443,0.0758612105610997,0.968303234751544
"Bbs12",-0.319543316577827,0.568542974747883,-0.116827603759128,0.971612579707972,-0.116593511382844,0.968303234751544
"Atad1",-0.0197978144813993,0.910633475014622,-0.0361341328981043,0.976376541923508,-0.0366669534274,0.968303234751544
"Arhgap12",0.0841299820945407,0.774697888614375,0.0610429816521316,0.974391627286813,0.0607579144138038,0.968303234751544
"1810058I24Rik",-0.0248217757702172,0.867363643070178,-0.0286016342950477,0.974391627286813,-0.0292976837153503,0.968303234751544
"1110008L16Rik",0.0835210016610328,0.793010529851933,0.070144659664173,0.972230868504623,0.0693344920727057,0.968303234751544
"Kcnb1",0.0628786853046548,0.883551858031261,0.0946270056249351,0.974391627286813,0.0942271470928069,0.968425481831998
"Mtrf1",0.0712637165116043,0.824760955854821,0.0666850416615376,0.974391627286813,0.0665300302602479,0.968663717889477
"Hook1",0.447434689810169,0.639640947644192,0.233185154382549,0.970501026360398,0.233246312199591,0.968663717889477
"Emilin1",0.442070426783304,0.876470303752365,-0.697300485182376,0.929615726682211,-0.696408008503454,0.968663717889477
"Mki67",0.254124329347617,0.71214122169243,0.148697752641188,0.974114560752617,0.148138890505543,0.968706497851851
"Gmfg",0.0281527503117287,0.821917829852136,0.0246577539930799,0.97135597170164,0.0239742266503846,0.968854089662357
"Aldh18a1",-0.0110770599160945,0.949472227162245,-0.0326150268649698,0.976097897186761,-0.0330065392179026,0.968855644872263
"Rb1",-0.00436820144243955,0.990087174767629,-0.0682537464160727,0.974391627286813,-0.0692272353462135,0.968926326999987
"Pdap1",-0.0406987863482584,0.852022331249269,-0.0430214994541332,0.976097897186761,-0.0434319469668473,0.968926326999987
"Brpf1",0.0745223430562545,0.834294732442681,0.076084562985288,0.974262088092975,0.0755531618663471,0.968926326999987
"Ppm1m",0.0769184194094121,0.796538526773264,0.0636269341664471,0.974391627286813,0.0628835344237038,0.969008181605578
"Fopnl",-0.0264431475584264,0.852841993941949,-0.027866427149567,0.976376541923508,-0.0284485384957784,0.969008181605578
"Uxt",0.0219046970548358,0.949231984942834,0.072152395164041,0.974262088092975,0.0720330128028161,0.969149578608176
"Tab2",-0.0644627692794071,0.80471913206745,-0.054312565679034,0.975685211942756,-0.054669696821054,0.969149578608176
"Rnaseh2c",-0.047161395093485,0.878152759386119,-0.0635574165145835,0.975685211942756,-0.0641001421360662,0.969149578608176
"Dtl",-0.530861222801812,0.596509123590102,0.182518549734555,0.97383792297858,0.184413511417722,0.96917045184195
"Nbas",0.101928476641306,0.764834372554986,0.0615098285212643,0.975685211942756,0.0608802470512611,0.969427311405229
"Ccdc180",-0.116971819642094,0.811810978888122,-0.104496905649482,0.975054968065464,-0.105071026747473,0.969474843859885
"Lsm14b",-0.172559760090362,0.791246676164744,-0.145641864744057,0.974571058297791,-0.146414629856714,0.969587647031851
"Asah1",0.0197742278403306,0.912207973436762,0.0332938916233144,0.975685211942756,0.0329058033276325,0.969587647031851
"Zc3h12d",0.0264274576063936,0.757889835234969,0.0164209212334169,0.982311481684872,0.0160647153334346,0.970073970810864
"Acaa1a",-0.0408351107564089,0.848063739802564,-0.0365322641875408,0.976097897186761,-0.0375396630663549,0.970073970810864
"Ube2d1",0.0312766360207091,0.957564056995023,0.178702977380068,0.943671163052167,0.175557608915157,0.970238545172521
"Ttll3",0.103347702630247,0.856528937166011,0.116289735519345,0.974262088092975,0.114881668646452,0.970238545172521
"B3glct",0.0643230966543715,0.877698943994405,0.0848416104591193,0.974391627286813,0.0839323859979615,0.970238545172521
"Mettl2",-0.102558097748473,0.698177404632961,-0.0510734839722774,0.975685211942756,-0.0511617933956253,0.970245447822214
"Crls1",-0.301178707153108,0.771130931494443,-0.245522395368407,0.970501026360398,-0.249156979754432,0.970276789855045
"Pole2",-0.123028706734444,0.850177026472736,-0.136136470659754,0.975685211942756,-0.136984620836786,0.970290647621483
"Scaf11",0.0257679633147392,0.899087228030534,0.0400256948841182,0.976757711941394,0.0396927835979085,0.970308907272772
"Mpp1",-0.014290798754037,0.924690365521676,-0.0295634752016449,0.978024341937614,-0.0300963387851246,0.970308907272772
"Med1",0.0201407535461131,0.889092082662268,0.0286231732894469,0.976376541923508,0.0282287733284065,0.970639935947995
"Zcchc11",0.0324326869477076,0.899593109717001,0.047529386592921,0.976082836047837,0.0466063838931005,0.970671292789003
"Zbtb7b",-0.0361766598828588,0.864209351048935,-0.0397470435027067,0.978024341937614,-0.0403911906744033,0.970671292789003
"Wrn",-0.0890733776405583,0.782250082645838,-0.0635940245535255,0.975685211942756,-0.0638595911395515,0.970671292789003
"Vapa",-0.0527031731801868,0.810273787261523,-0.0431521085181308,0.977699285391089,-0.0435635323081807,0.970671292789003
"Usp3",-0.0172309835199691,0.89772765257842,-0.0226350589625811,0.974262088092975,-0.0231390610213067,0.970671292789003
"Ubac2",0.0217135317114598,0.883112634930819,0.0261560689119538,0.974114560752617,0.025279828436363,0.970671292789003
"Thop1",0.112670471908675,0.77329742909943,0.0737065196479365,0.974571058297791,0.0731927926246786,0.970671292789003
"Terf1",-0.0493680730495942,0.819016591198266,-0.0428601148993897,0.976887315760101,-0.0433413639323481,0.970671292789003
"Stxbp4",0.136068973462534,0.822587756708995,0.119251334122245,0.975685211942756,0.119387570577334,0.970671292789003
"Slc39a10",0.15996927427508,0.742046320795557,0.091369086170304,0.975685211942756,0.0910487562219924,0.970671292789003
"Serf2",-0.00991567375790581,0.897208039635618,0.0153110337131021,0.979521112793183,0.0148089441402474,0.970671292789003
"Rtp4",-0.183509051483342,0.745500104785155,0.101579484259466,0.975685211942756,0.102183862562573,0.970671292789003
"Rps13",-0.0238182346371199,0.845913802369187,-0.0210997424883113,0.974571058297791,-0.0218633667226398,0.970671292789003
"Ppp1r3f",0.260781097989872,0.781094989510524,0.217131497939288,0.971836564137028,0.218469460944429,0.970671292789003
"Pilra",0.179727759448755,0.672194488263815,0.0786032423703181,0.974391627286813,0.0773007255754829,0.970671292789003
"Pcnxl4",-0.180586561672215,0.671149162270083,-0.0797576475388081,0.974615610293244,-0.0794379701018742,0.970671292789003
"Nudt13",0.0227736430774987,0.944687539639427,0.0627209879888568,0.975685211942756,0.0627963996904481,0.970671292789003
"Nmnat1",-0.129018353587387,0.807610775813718,-0.108416223253137,0.976449082953356,-0.10891459820847,0.970671292789003
"Mon1b",-0.0415114279714812,0.859735562148749,-0.046906657965181,0.977860273422811,-0.0475316117292558,0.970671292789003
"Mis18bp1",-0.66331698202249,0.509345545013763,0.166617791758736,0.975685211942756,0.168233382829892,0.970671292789003
"Kptn",0.060372762468659,0.812679811131081,0.0514493148850784,0.976543024815295,0.0508484483806471,0.970671292789003
"Kctd9",0.0318471895795898,0.944062552633402,0.0905111045673053,0.975685211942756,0.0902977093961902,0.970671292789003
"Jrk",0.130936462227306,0.768948376831421,0.0887942456750336,0.975685211942756,0.0880335305698389,0.970671292789003
"Ip6k2",0.0821619959440156,0.88907487681626,0.125196989462257,0.975685211942756,0.124322666516158,0.970671292789003
"Hist2h2be",-0.0405282916767873,0.927951075424418,-0.0787162102209163,0.974391627286813,-0.0783738609416338,0.970671292789003
"Habp4",0.128022235382148,0.885015221902212,-0.174930247084589,0.974391627286813,-0.177163749454174,0.970671292789003
"Gpr137",0.065199810126841,0.760283782505325,0.0410257929154188,0.976827473786737,0.040376303388364,0.970671292789003
"Glipr1",-0.059194433308364,0.826300117161008,-0.0521876967969388,0.976376541923508,-0.0524100655513779,0.970671292789003
"Galnt7",0.0275244027147759,0.878246520360586,0.0338868581475687,0.976770662991255,0.0335854779185762,0.970671292789003
"Fem1c",-0.13843635384091,0.795240784264928,-0.0910570928365223,0.974571058297791,-0.0923089096090484,0.970671292789003
"Fbxl12",-0.0214769620945576,0.900992068449782,-0.0310734485053197,0.978024341937614,-0.0314384079333537,0.970671292789003
"Fam13b",-0.0762692113440484,0.872162767216984,-0.0937268029572828,0.975685211942756,-0.0944385396715725,0.970671292789003
"Dzip3",0.0895500301329699,0.835780730044805,0.0885500035549573,0.975685211942756,0.0881895342584365,0.970671292789003
"Dnajb14",-0.20500988689924,0.724403714508348,-0.120714435721825,0.97576248164425,-0.121064495556184,0.970671292789003
"Def8",-0.0811244269302103,0.837285534491065,-0.0671741892658384,0.975685211942756,-0.0682293863717339,0.970671292789003
"Dctn6",-0.0271806141500175,0.887472856608099,-0.034137878645176,0.978024341937614,-0.0348770530068826,0.970671292789003
"Ctnnbl1",0.0140777980559843,0.924274805055804,0.027102824668497,0.974571058297791,0.0269223414176317,0.970671292789003
"BC025920",-0.00430946411417188,0.994356060267397,0.124909322610899,0.975685211942756,0.125190616221892,0.970671292789003
"Bag4",-0.198734172799454,0.740723251513883,-0.118054048837382,0.975685211942756,-0.119389155825174,0.970671292789003
"Atl3",0.0298413506126174,0.899079705995039,0.0476957455088071,0.976757711941394,0.0473530639231278,0.970671292789003
"Asnsd1",0.022014512420502,0.873888938999182,0.0264201321630701,0.975685211942756,0.0257660053792452,0.970671292789003
"Anxa9",0.1133331746953,0.849049065504209,0.127634221782471,0.975685211942756,0.127507996052325,0.970671292789003
"Ankrd27",0.042463352333189,0.815586181109873,0.0359304464057729,0.977860273422811,0.035509861723016,0.970671292789003
"Adssl1",0.0194606598735554,0.963465698759822,0.0692529592933656,0.975685211942756,0.0676465777726912,0.970671292789003
"Abhd2",0.066656928876732,0.825813008644872,0.0619179225571107,0.975685211942756,0.0615890105376936,0.970671292789003
"Aasdh",-0.0329082394911158,0.872085098497138,-0.0385916506113796,0.978087016714928,-0.0392374491767768,0.970671292789003
"6030458C11Rik",0.0355205020817468,0.868067681244991,0.0416154137610482,0.976887315760101,0.0412138392224349,0.970671292789003
"5830417I10Rik",0.0453217031454409,0.821403053056739,0.0408089958829825,0.976775406308682,0.0402492350875453,0.970671292789003
"2010315B03Rik",0.0641654154779756,0.80671275051868,0.0541925582691324,0.976376541923508,0.0536271411939573,0.970671292789003
"Gm15800",-0.0300016284285904,0.858615227730696,-0.0286495751146607,0.975685211942756,-0.0287946343477086,0.970756236945061
"Zmynd11",-0.0131172809634101,0.931829106044131,-0.0282443540188998,0.978909986114746,-0.0288274119735599,0.970913627671785
"Sesn3",-0.722291973851884,0.521656849035879,0.177341117251192,0.974571058297791,0.174643519908952,0.970913627671785
"Romo1",0.0589241943589727,0.753820863120396,0.0359537296744553,0.978024341937614,0.0354659010489544,0.970913627671785
"Poc1a",0.0109110816039144,0.984559628527854,0.105656630114801,0.975945716651132,0.106079196451627,0.970913627671785
"Pgam5",-0.0109385280955507,0.947013025327015,-0.0290585578452544,0.978087016714928,-0.0296550807824358,0.970913627671785
"Pfkfb2",-0.105150057880737,0.844315268670513,-0.103687932873303,0.976097897186761,-0.105034757131718,0.970913627671785
"Gzmm",0.466495287082475,0.644028347238548,0.231814761217863,0.971048621057508,0.231098998104075,0.970913627671785
"Gm17066",-0.0773368645873598,0.758201272707326,-0.0473193979552958,0.977940624155737,-0.0475580086242477,0.970913627671785
"Gm15545",-0.148527574901855,0.83292999326885,-0.1516982380578,0.975685211942756,-0.152911302329755,0.970913627671785
"Fam73a",-0.158528794536982,0.794532417593773,-0.113361050593238,0.975685211942756,-0.11369592944555,0.970913627671785
"Entpd1",0.0517265731004413,0.797358348612249,0.038147424344231,0.977445123681526,0.0374624401823849,0.970913627671785
"Cuta",0.035721836136231,0.857562540825733,0.0389937594840447,0.978024341937614,0.0385108045211424,0.970913627671785
"Ap5m1",0.030119723618772,0.877037238200307,0.0371643370812763,0.978087016714928,0.0367347372858828,0.970913627671785
"Xrcc2",0.0385817501389383,0.947536942667779,0.119342589277662,0.976376541923508,0.119252353656274,0.970998571883727
"Sh3bp5",0.0660855783792051,0.372671336438196,0.0147845915859463,0.982327438263176,0.0143091637121495,0.971040062074295
"Csnk2a1",-0.0265693588598008,0.836566070788228,-0.018802959443237,0.980670629117707,-0.01901012032393,0.971040062074295
"Tnfsf10",0.0598656917068884,0.95678205233216,0.224908863070438,0.973099973957918,0.227049626049645,0.971144990563452
"Tmem177",-0.0138114843185013,0.959500239596967,-0.047090054866637,0.977445123681526,-0.047454002419538,0.971144990563452
"Slc12a2",-0.762835505178879,0.478048397399147,-0.188574069473357,0.975685211942756,-0.192005415334377,0.971144990563452
"Rwdd3",0.119244653501175,0.842774471453085,0.122684806792939,0.976376541923508,0.122504755778907,0.971144990563452
"Aff1",-0.0426216458699802,0.761682568336883,-0.0255941682528539,0.976775406308682,-0.0259976229022091,0.971308238604429
"Copb2",-0.0612055564383365,0.699947194179756,-0.0278386278825999,0.975858858798604,-0.0279890573689399,0.971570950223185
"Rcan3",-0.0812069365055985,0.893029660271355,-0.112709933609191,0.976775406308682,-0.11286597679881,0.971879245566169
"Ppl",-0.69311217140552,0.370456699241974,-0.125049403198025,0.975685211942756,-0.123998684042896,0.971879245566169
"Nt5c3b",0.0387308347251825,0.808714635596695,0.0301483419024345,0.978087016714928,0.0296636323953517,0.971879245566169
"Fundc2",0.0533778009736361,0.828932603255598,0.0472693839257857,0.978024341937614,0.0465895230727934,0.971879245566169
"Clns1a",0.0212100526859453,0.861699963134797,0.0228543746102914,0.975685211942756,0.0222663888005283,0.971879245566169
"Zfp280c",0.0264626624807041,0.962367439997794,0.106331385147154,0.976058575126766,0.105163037260191,0.971985435621177
"Unkl",-0.0475042118630005,0.901492032991541,0.0662475973986115,0.976757711941394,0.0665684654249795,0.971985435621177
"Txnl4a",-0.0537428966966385,0.514867537826172,-0.0144332707394998,0.980157753549875,-0.014844194455863,0.971985435621177
"Tacstd2",-0.0839748404511758,0.852559522933394,-0.0855146860388576,0.977445123681526,-0.0861482619901567,0.971985435621177
"St7",0.054160153689213,0.957413902744622,-0.201802212865568,0.974571058297791,-0.202159195365391,0.971985435621177
"Snap23",0.025888178201078,0.845031214517025,0.0237362302100113,0.976192362768141,0.0232470185950737,0.971985435621177
"Ptpn21",-0.707072821164461,0.388860446885913,-0.130779793997658,0.976376541923508,-0.130021732777526,0.971985435621177
"Poldip3",-0.0461731621560402,0.707974436081609,-0.0215013803832452,0.976775406308682,-0.0218517274909847,0.971985435621177
"Pms2",-0.0539663390181104,0.828512317806539,-0.0471978963293922,0.978557328636194,-0.0476202163972294,0.971985435621177
"Pcx",-0.371869043090691,0.602377557398134,-0.124518633529807,0.97647626781727,-0.124389462967238,0.971985435621177
"Muc6",-0.887029018805552,0.455127250971316,-0.200182733844714,0.975685211942756,-0.203505403139001,0.971985435621177
"Mmgt1",-0.359288378638134,0.569465079201355,-0.095680074032581,0.975858858798604,-0.0945416421175636,0.971985435621177
"Lyrm2",0.0580202626482604,0.75989587259319,0.0347780386614127,0.977860273422811,0.0340742556748751,0.971985435621177
"Kat2b",-0.0268543623277231,0.969858361793809,-0.115073335484693,0.976097897186761,-0.114385483301638,0.971985435621177
"E130112N10Rik",0.107348758616201,0.867042337887125,0.132105327411833,0.976757711941394,0.131968477823615,0.971985435621177
"Deptor",0.447553313679838,0.578475094590569,0.147074717824869,0.976097897186761,0.146278058081286,0.971985435621177
"Cep78",0.0479549308400946,0.911311588746929,0.0846155065293572,0.976974995858262,0.0842344067618229,0.971985435621177
"Bnip2",0.019030779232776,0.895719913752143,0.0250347448355166,0.975685211942756,0.0243117063414938,0.971985435621177
"Bbip1",-0.0201351594853527,0.933156123116113,-0.0417691298532262,0.978838830145494,-0.0425075220918745,0.971985435621177
"Arl2bp",0.0482091147775003,0.844137127945273,0.0474545860206408,0.978087016714928,0.0469977915043185,0.971985435621177
"Arhgap18",0.105552951979345,0.734445828210247,0.0534295947192309,0.977961033294711,0.0527227569018803,0.971985435621177
"Agbl1",0.0370085134051985,0.893713349324281,0.0512583181273945,0.978024341937614,0.0510590822595713,0.971985435621177
"6330418K02Rik",0.123822476122932,0.858245506492891,0.145311535111389,0.976449082953356,0.144980401591355,0.971985435621177
"2700099C18Rik",0.619095456050834,0.638435461315842,-0.229909657929215,0.973894495918477,-0.229785265791144,0.971985435621177
"2310009B15Rik",0.16543997656014,0.842045518071733,0.178081691534201,0.975685211942756,0.178678591391735,0.971985435621177
"Zbtb11os1",-0.260350833799882,0.807872764491514,-0.218840110139409,0.974391627286813,-0.22331178256181,0.972199211465467
"Tmem128",0.0378642754231686,0.858894636395333,0.0398862095214759,0.978838830145494,0.0393568826822824,0.972199211465467
"Sdr39u1",0.0492931701222421,0.776701736544908,0.0302013245540181,0.978087016714928,0.0295554848219481,0.972199211465467
"Mpc1",0.0115450521268832,0.931120458009097,0.0240440164579099,0.976376541923508,0.0235935390208347,0.972199211465467
"Hmg20a",-0.0187137721413277,0.919840783257608,-0.0317506551564977,0.978984419078491,-0.0321726644169102,0.972199211465467
"Mum1",-0.0346903743330795,0.835136122530032,-0.028865669783394,0.979720468055346,-0.0292374313427846,0.972426321403533
"Cbx8",0.0604077194783526,0.861359326066985,0.0617303600875733,0.976775406308682,0.0608274692621385,0.972426321403533
"Zfp964",-0.440304915941607,0.718336218938754,-0.250649874780714,0.97258065819443,-0.24933902712959,0.972437164601101
"Tbl3",-0.0541117003818643,0.757657406266995,-0.0290461296741662,0.979276419903182,-0.0292869198524849,0.972437164601101
"Taf9b",0.0225803886536369,0.920039558612856,0.0410628851324412,0.978859373742766,0.0406421610030865,0.972437164601101
"Taf2",-0.0823640902043454,0.819524879683996,0.0566885794431542,0.978087016714928,0.057044588625617,0.972437164601101
"Sf1",0.00630720240380978,0.954324234059612,0.0195158318266597,0.975919292296226,0.0190739720657436,0.972437164601101
"Psma1",-0.0277539070974049,0.83737387225041,-0.0212355150549873,0.977445123681526,-0.0220668882806916,0.972437164601101
"Phf20l1",0.0494999324799821,0.900642851257085,-0.0609291496424319,0.978024341937614,-0.0610325478036996,0.972437164601101
"Otud1",-0.178167972583782,0.790528646552659,-0.126003567084357,0.977998633045433,-0.126165388244246,0.972437164601101
"Odf2",0.0303334063645337,0.88872772852482,0.0369718915369808,0.978838830145494,0.0367817316985555,0.972437164601101
"Il21r",0.048814366216904,0.771449972966503,0.0292978266527284,0.979346532600541,0.0288168287975612,0.972437164601101
"Ier5",0.0748102704129536,0.796651349485292,0.0550153584207931,0.978024341937614,0.0544390408463058,0.972437164601101
"Hmbox1",-0.0920970589548689,0.863372163807244,0.0900192301435516,0.977890318184808,0.0906295790383776,0.972437164601101
"Gapdh",-0.0128514896535421,0.917855332642972,0.0201339527996271,0.975685211942756,0.0194237755220307,0.972437164601101
"Fam122b",0.0630125533935568,0.862262985878966,0.069266288022945,0.978024341937614,0.0687381412966415,0.972437164601101
"Ddx26b",-0.0406583763595894,0.905774224740712,0.0579742117777979,0.978087016714928,0.0581278429811355,0.972437164601101
"Cox7a2",-0.0141505361932586,0.929656906702448,-0.0280895014779513,0.979720468055346,-0.0286529286398662,0.972437164601101
"Alpk2",-0.113295739594386,0.812937556931001,-0.0889004424649216,0.978024341937614,-0.0892042190030981,0.972437164601101
"Abcb9",0.101432935738151,0.865419483752281,0.118142270294688,0.978024341937614,0.117642689800204,0.972437164601101
"A230046K03Rik",-0.0219391715542629,0.907297015466544,-0.0317000092546873,0.979346532600541,-0.0323428609638449,0.972437164601101
"Pdcd6ip",-0.0309645991346894,0.816909690089218,-0.0225419593530051,0.978087016714928,-0.0231870748959087,0.972546930934955
"Ckap2",-3.10286962921428,0.11404710092465,-0.230877801633736,0.975685211942756,-0.229412118560311,0.972546930934955
"Trp53bp1",-0.0977615184948668,0.757450182064654,-0.0500914881718059,0.978087016714928,-0.0499069333195296,0.972620950649222
"Thoc3",-0.0253128114628227,0.890829016017984,-0.0304466277637375,0.979720468055346,-0.0308861592925785,0.972620950649222
"Mrps23",-0.0107133541958095,0.958884316316175,-0.0344320920692151,0.979720468055346,-0.0351092598710585,0.972620950649222
"Mfng",-0.0263420803323937,0.846157603661459,-0.0223737920401011,0.978024341937614,-0.022712892658661,0.972620950649222
"Gm6793",0.0278189748136697,0.766963893649116,0.0161210036498673,0.978024341937614,0.0157447474962788,0.972620950649222
"Ell2",0.0515283161924311,0.858878454605237,0.0543860737300847,0.978087016714928,0.054007725867277,0.972620950649222
"Bud31",-0.0250779679683424,0.922886925939255,-0.0459333145260461,0.979521112793183,-0.0466519165025521,0.972620950649222
"Bin3",0.0113701098468466,0.926943685945334,0.0213898611534825,0.976887315760101,0.0209474996549813,0.972620950649222
"Bin2",0.00693728076991462,0.95167678251882,-0.0170150027449973,0.978557328636194,-0.0177678382702015,0.972620950649222
"A430093F15Rik",0.104453136705791,0.846079155285137,0.0990361636694015,0.978087016714928,0.0989601018514538,0.972620950649222
"Zfp87",-0.0394774700856324,0.874118094794669,-0.0424188680124894,0.979521112793183,-0.0429647805061068,0.972634440098762
