"","logFC_limma","P.Value_limma","logFC_edgeR","FDR_edgeR","log2FoldChange_DESeq2","padj_DESeq2"
"Mapk9",0.0583311631365735,0.873264595941136,0.118857274967156,0.955585117268322,0.125781447991474,0.95721382956505
"Lyrm5",-0.0247326643810677,0.944751729626462,-0.129856567136712,0.951471884670528,-0.124519849127977,0.95721382956505
"Hist1h4d",0.684829657226726,0.497589275515631,0.440512720331546,0.946353321021705,0.446157501189332,0.95721382956505
"Golga4",-0.158345337269592,0.653485026379711,-0.127331476539479,0.95348822427358,-0.123738240279779,0.95721382956505
"Gng12",0.141534326491162,0.576672321425869,0.0801666596021147,0.95856618250901,0.0853608836488795,0.95721382956505
"Gm13051",0.106162398319835,0.925071314110627,-0.452967636469916,0.945602510397568,-0.451653473135658,0.95721382956505
"Fopnl",-0.0696434956645673,0.643793824021754,-0.0610708436825374,0.950298302615389,-0.0556707447073476,0.95721382956505
"Fn1",1.97191439579134,0.161188682461491,0.595249377361082,0.881125247687267,0.604766413720573,0.95721382956505
"Fmnl1",-0.123945727293668,0.522844166272434,-0.0687752839723123,0.948674289782067,-0.0645192502701671,0.95721382956505
"Cyb561d1",-0.0333216820420805,0.911382482388297,-0.105936075208751,0.95348822427358,-0.100764023835227,0.95721382956505
"Crtc1",-0.159656003601842,0.669229367643962,-0.120142405275575,0.953967115838425,-0.116940406643102,0.95721382956505
"Cln6",-0.19744679144945,0.825315217075322,0.287223482128896,0.954640408570417,0.296411075263479,0.95721382956505
"Cd300a",-0.107377511856656,0.821891085521783,-0.197758427737765,0.951252597060351,-0.192088314242335,0.95721382956505
"Cd22",-0.113469148516756,0.34774567899048,-0.0411532708295567,0.949117036203856,-0.0365819663112886,0.95721382956505
"Akap8l",-0.0877908877354328,0.460331527084608,-0.0493215597129637,0.946353321021705,-0.0442294893352043,0.95721382956505
"Adat1",-0.126781815760501,0.753830544384917,-0.147648460158427,0.951471884670528,-0.143706965119238,0.95721382956505
"Trappc2l",0.0942978876129681,0.580056676425631,0.0607902781849906,0.959843860655772,0.0658140743837317,0.957447667984885
"Otud7b",0.107394454052103,0.599971057860022,0.0722148679615345,0.959843860655772,0.0775722296566824,0.957447667984885
"Oser1",-0.025363348671501,0.817724686208565,0.0331892180884537,0.959843860655772,0.0387110610973861,0.957447667984885
"Zrsr1",0.309013697605028,0.522523031853235,0.190447186368585,0.955236059676588,0.196267076755297,0.95759715645773
"Urod",0.0994849661391983,0.621965406891394,0.0717053479809633,0.959843860655772,0.076920745120138,0.957670008511433
"Setd8",0.0890688512317914,0.83977769284457,0.142649839527547,0.955236059676588,0.145667080967808,0.957670008511433
"Rab2b",-0.0600247114247896,0.780355409737695,-0.083377877891164,0.953967115838425,-0.0779023325914219,0.957670008511433
"Mplkip",-0.0866200133452217,0.839141291910087,-0.171269366540694,0.953797060651751,-0.167135979631011,0.957670008511433
"Ly6e",-0.0483896126953862,0.562286306329945,0.0118651313895359,0.987393683011331,0.0169429011460393,0.957670008511433
"Guf1",0.330392019393373,0.520282296477622,0.202688453431734,0.955236059676588,0.207546001020984,0.957670008511433
"Fn3krp",0.456617916649231,0.776932267813854,-0.571049339338898,0.942916225645493,-0.572437142331039,0.957670008511433
"Plxna3",0.359447175249258,0.493722191127098,0.212168566644889,0.955236059676588,0.217791220648779,0.958009101644515
"Zscan29",-0.0591265907242864,0.792778140189095,-0.0901538476985821,0.95445157227142,-0.0855188160882562,0.958089477289694
"Zfp937",-0.247844089851498,0.675734177014159,-0.204968193360302,0.951252597060351,-0.198372427134865,0.958089477289694
"Zfp787",-0.0944951227721731,0.867429135655467,-0.232701796548978,0.95445157227142,-0.228561145822544,0.958089477289694
"Zfp551",-0.222724301590372,0.757804251147508,-0.28298256650511,0.953551641880175,-0.280437696907606,0.958089477289694
"Taf1d",-0.0954522832400668,0.739084851468657,-0.109669568237277,0.95445157227142,-0.105486639051563,0.958089477289694
"Slc14a1",0.326726289627142,0.644051512311991,0.262830502050616,0.955236059676588,0.26697394669628,0.958089477289694
"Ppfia1",0.187253243680084,0.553213817555758,0.116623852591653,0.956226658082999,0.12203550762407,0.958089477289694
"Pagr1a",0.0280426992443275,0.851348769260373,0.0488154064749663,0.959843860655772,0.0537635722921458,0.958089477289694
"Nemf",-0.0922605612240623,0.504336362374944,-0.0551873736051583,0.948152844070705,-0.0498245838108087,0.958089477289694
"Kif20b",-0.0572467871552811,0.873048958590891,-0.147166692286036,0.953551641880175,-0.14206613782467,0.958089477289694
"Idh1",0.129699003040558,0.586207372757902,0.082817270449534,0.958459040212308,0.088157207225278,0.958089477289694
"Flnb",0.0544485013821498,0.924926860132991,-0.193054623419613,0.952541793388318,-0.188082763807984,0.958089477289694
"Fbrs",-0.0969836786263993,0.780481918663879,-0.119881974878814,0.953967115838425,-0.115619472052793,0.958089477289694
"Dnmt3a",0.100216531408851,0.611128193653627,0.0703533232099373,0.959843860655772,0.0750786831181642,0.958089477289694
"Cnot10",-0.0708468347783668,0.651122959483654,-0.0605623350170016,0.951864040253991,-0.0556462284980307,0.958089477289694
"Chtop",-0.0781000149450275,0.534325164010008,-0.0447554486509515,0.945602510397568,-0.0397155127101809,0.958089477289694
"Cbr4",0.309279243271408,0.56212844648746,0.184065278338066,0.955236059676588,0.188509956689049,0.958089477289694
"Atg101",0.0133223536524874,0.929799522982643,0.0472460927313571,0.958459040212308,0.0518687125701147,0.958089477289694
"Adcy9",0.0300033560467319,0.974246239622242,-0.312052751842647,0.951471884670528,-0.307213476238483,0.958089477289694
"Ablim2",0.132972734843111,0.871756272592538,-0.265586052796449,0.95348822427358,-0.262536384196233,0.958089477289694
"2310036O22Rik",-0.0813822843273666,0.863546821328932,-0.177491755007491,0.952522961647258,-0.170953069939747,0.958089477289694
"Zzz3",-0.146411783422399,0.761128443562244,-0.143617056171476,0.955158371834513,-0.140883320075866,0.958221952201363
"Zfp90",0.20924646080271,0.550587294815055,0.128336879792388,0.955585117268322,0.132919752590004,0.958221952201363
"Zfp617",-0.13215341185155,0.687622551220384,-0.12012654599855,0.954640408570417,-0.116348573211435,0.958221952201363
"Yod1",0.343283929469661,0.510909885542078,0.205396957291111,0.955585117268322,0.210571067539371,0.958221952201363
"Uba6",0.14613999425072,0.572976244214668,0.0941445578270265,0.95856618250901,0.0993900284540215,0.958221952201363
"Txndc11",-0.069061408679107,0.83217957591013,-0.128924069815486,0.953967115838425,-0.124342649753543,0.958221952201363
"Ttc25",-0.24850059816738,0.833928416574697,-0.494985367398186,0.94488255397583,-0.490780138410466,0.958221952201363
"Tram1",-0.025942327588945,0.780841518608422,0.02856905347488,0.960356949324855,0.0337899059046733,0.958221952201363
"Sec22b",-0.0401255546697046,0.806672379805874,-0.0649672958300143,0.95445157227142,-0.060022998243814,0.958221952201363
"Os9",-0.0377278607503753,0.732686966117811,0.0303160842261956,0.959843860655772,0.0356016884405615,0.958221952201363
"Nmral1",-0.266749877800649,0.736572871535502,-0.3284719691469,0.951208126187829,-0.322561286689036,0.958221952201363
"Gm11974",0.135301119428989,0.627506117780994,0.101678922154192,0.95709207845437,0.106280515992173,0.958221952201363
"Glb1l",-0.231036105157787,0.702341413712744,-0.229553049318426,0.95445157227142,-0.226538343628511,0.958221952201363
"Gh",0.498729487251588,0.493568874671152,0.269136944937718,0.955236059676588,0.274725329088143,0.958221952201363
"Erlec1",-0.0427725825886593,0.876336548247594,-0.0996994224064497,0.955158371834513,-0.0946623715179471,0.958221952201363
"Dus4l",-0.16010641592301,0.78833902829466,-0.228641346609097,0.954640408570417,-0.225411569838768,0.958221952201363
"Creb5",0.593000665874475,0.513670703099787,0.375974408049747,0.951208126187829,0.381089875058832,0.958221952201363
"A630089N07Rik",-0.131884673710431,0.838162052820986,-0.262993836664796,0.954640408570417,-0.259340661014107,0.958372159748019
"Txnl4b",-0.0843307014271053,0.579420076920903,-0.0526055791214872,0.946353321021705,-0.0471027580036915,0.95848925296102
"Prkag1",-0.0966244735839163,0.504091569917905,-0.0517316684510727,0.948305994696713,-0.0470503065647913,0.95848925296102
"Nudt4",0.266641764899593,0.657489784735543,0.211510679474316,0.955236059676588,0.21569651399193,0.95848925296102
"Nfe2l2",-0.0292240170084606,0.885135721248551,-0.0752097992140004,0.954427438585865,-0.0704411944654355,0.95848925296102
"Lars2",-0.0922904790616963,0.819552407197926,-0.149549815073987,0.953967115838425,-0.145730634978122,0.95848925296102
"Gsg2",-0.129353468829908,0.758631684443555,-0.154807457495147,0.954427438585865,-0.151242801598118,0.95848925296102
"Sos1",0.147725192845762,0.628706775446036,0.106118556065668,0.958459040212308,0.111723840119159,0.958498519825232
"Eif2b5",-0.0352407566348472,0.921269964318624,-0.135854434697209,0.953967115838425,-0.130468752470699,0.958660569877375
"Zfp169",0.403327241575372,0.535847914482829,0.243894711937216,0.955585117268322,0.249897925742354,0.958916302222071
"Zc3h6",0.242417783389076,0.776966462507236,0.291199419209583,0.955236059676588,0.298951116144279,0.958916302222071
"Ydjc",0.233685378159749,0.573600759568599,0.155563288717935,0.95709207845437,0.160901800883947,0.958916302222071
"Ybey",0.391249107390595,0.51153753906736,0.235145972361148,0.955585117268322,0.240667618534163,0.958916302222071
"Vps4b",-0.0132310770246518,0.912952748420981,0.0359906974553772,0.959843860655772,0.0415163679264033,0.958916302222071
"Usp2",0.984567103895739,0.382474162649667,0.456559343664481,0.947899519077321,0.466682734547233,0.958916302222071
"Trappc13",0.0989071067957079,0.638401772244347,0.0698607185346359,0.959843860655772,0.074719148846003,0.958916302222071
"Tmco3",0.118036005334983,0.588376022390152,0.0723757851357002,0.959843860655772,0.0778974689486115,0.958916302222071
"Stambp",-0.0350726236996595,0.861962890422892,-0.0784102556880922,0.955236059676588,-0.0734001965979717,0.958916302222071
"Snhg17",0.191198028603289,0.562981050092915,0.121571652273285,0.95709207845437,0.126265079493259,0.958916302222071
"Serpinb7",1.64453788526084,0.251875508293992,0.42972917099813,0.951252597060351,0.436302765418339,0.958916302222071
"Sept10",-0.0615225448144201,0.915777660259611,-0.234971836713118,0.955236059676588,-0.229086270266427,0.958916302222071
"Rab4b",-0.0458532664593356,0.642638096540616,0.0276731851561068,0.960994316888831,0.0325488671436223,0.958916302222071
"Psmd1",0.0142215171247031,0.912396383108146,0.040997847502822,0.959843860655772,0.0460187186768203,0.958916302222071
"Ppp1r13b",-0.22231174001937,0.678972059898993,-0.188829419626754,0.955236059676588,-0.185647523062726,0.958916302222071
"Peak1",-0.51027056759224,0.505738830724715,-0.256988532495852,0.953551641880175,-0.249513047158027,0.958916302222071
"Orc4",-0.0614953384491752,0.758671171641175,-0.0804715211060237,0.955236059676588,-0.0750155571467007,0.958916302222071
"Ncoa5",-0.052686851761937,0.913253722431263,-0.172711550069081,0.955158371834513,-0.167851390320328,0.958916302222071
"Mgrn1",-0.0933972997009089,0.519958380379024,-0.0451421512478513,0.947563979677257,-0.0404939892470519,0.958916302222071
"Marc2",0.292133599035178,0.717937939228492,0.383948038062304,0.893526723491494,0.393285394207729,0.958916302222071
"Ing4",-0.0614384609111562,0.703631368349563,-0.0621819674036037,0.95445157227142,-0.0568657057456117,0.958916302222071
"Gm15706",0.642086537566858,0.495238035171142,0.359521065950372,0.953288338947157,0.364113141182123,0.958916302222071
"Gm12338",-0.095877863673921,0.861056788967136,-0.226090154373821,0.955236059676588,-0.221369917985456,0.958916302222071
"Gm12191",-0.0483473170986448,0.753650960713419,-0.0616690128834066,0.955236059676588,-0.056766303392528,0.958916302222071
"Clasrp",-0.0552520661056581,0.84416826768766,-0.0929500470595203,0.955236059676588,-0.0883810160983402,0.958916302222071
"Car7",-0.0931332375791972,0.912728335492499,-0.344933643435579,0.951303242032859,-0.341593488302149,0.958916302222071
"Atp6v1a",-0.131272513212916,0.632998281592678,-0.0939911696136826,0.95445157227142,-0.0878453291978019,0.958916302222071
"Aste1",0.147264164054447,0.643553066881956,0.111135632924924,0.957103048385453,0.115336072754172,0.958916302222071
"Actr5",-0.105190241720079,0.875606814546323,-0.271071066655667,0.955236059676588,-0.267558651261934,0.958916302222071
"Acap1",-0.00593622142316175,0.952526264340256,0.0302093302410404,0.959843860655772,0.0354546505003918,0.958916302222071
"9930111J21Rik2",-0.106914784562577,0.689150733008822,-0.0948976258780211,0.955236059676588,-0.0910075209360669,0.958916302222071
"2700029M09Rik",0.111290829018779,0.696357025069252,0.0978099473322115,0.95856618250901,0.10215323613834,0.958916302222071
"Zfp59",-0.338266460599158,0.633582090147899,-0.211049985103918,0.955236059676588,-0.209291732200244,0.959049066326526
"Nrp1",-0.652007507996589,0.660983540422422,-0.58278454285826,0.942911844481404,-0.577465464211297,0.959068188243951
"Yipf2",0.0522142904847271,0.766979117245982,0.0569095017035011,0.959843860655772,0.0614913308440874,0.959198606787175
"Tmem127",-0.035489274268504,0.831949097223622,-0.0657604239745674,0.95445157227142,-0.0605952732451126,0.959272021554571
"Tlr2",-0.0536537381332929,0.827942812359317,-0.0989019354288955,0.955236059676588,-0.0936789961830699,0.959272021554571
"Smarcc1",0.125795840271921,0.629061549728065,0.0813797457518572,0.95969037496485,0.0863897030280971,0.959272021554571
"Rcor1",0.332635079070689,0.497822727617064,0.17889063118727,0.956226658082999,0.183518110177441,0.959272021554571
"Rbm38",-0.0575683346369145,0.746090050925661,0.0459630948451606,0.960356949324855,0.0521902329523905,0.959272021554571
"Golgb1",0.0996853276748935,0.609697485979582,0.0663983721879756,0.960356949324855,0.0714834177692402,0.959272021554571
"Cyb5r3",-0.0907341829558952,0.414492229897772,-0.0431634347610773,0.945602510397568,-0.0377162498067308,0.959272021554571
"Creb1",-0.0496315184833573,0.831579337800274,-0.0927049327015803,0.955585117268322,-0.0877964542974248,0.959272021554571
"Lax1",0.079786348649594,0.704531150520522,0.0598211436811408,0.959843860655772,0.0648779654328213,0.959312379069013
"9030624J02Rik",0.0117389800088903,0.93925428533873,0.0457404141227852,0.959843860655772,0.050432633218942,0.959486760568305
"Pigp",0.0926054905070099,0.640110350268786,0.0658394203028235,0.960356949324855,0.0714477495192719,0.959599959716241
"Rrm1",-0.0540038675167152,0.776399668611009,-0.0696576408842927,0.955236059676588,-0.0652572145743672,0.959799878176677
"Lpar6",-0.0847617935943772,0.850551265593054,-0.169446702906709,0.955236059676588,-0.164202794283752,0.959799878176677
"Pde8a",-0.0723422215612259,0.899121555925435,-0.22670639673885,0.955236059676588,-0.222055986397488,0.960081498619705
"Zfp174",-0.116184201126121,0.902712488071729,-0.411423414694406,0.948375438100331,-0.407738266640515,0.960104723041132
"Hinfp",0.00760862654297334,0.991736643221244,-0.208446028607223,0.955236059676588,-0.206013691270942,0.960104723041132
"Gpr108",-0.00545177162405519,0.962819028256455,0.035431691089466,0.959843860655772,0.0406368513760457,0.960104723041132
"Engase",0.843182823662113,0.422220686971241,0.298342230454345,0.955236059676588,0.303050783687307,0.960104723041132
"Dagla",0.395816217765615,0.645621921887843,0.285901259552046,0.955585117268322,0.294729477027019,0.960104723041132
"Cherp",-0.0477997579387131,0.805939393522328,-0.0700322181575996,0.955236059676588,-0.0652636328524148,0.960104723041132
"Ash1l",-0.0799950168552312,0.569844651085167,-0.0518312939870722,0.949659799020434,-0.0467949002438972,0.960104723041132
"1600029O15Rik",-2.1566810201478,0.228297029481248,-0.492579020409149,0.949386282494787,-0.494049303060864,0.960104723041132
"1110006O24Rik",-0.0811741661853884,0.883086870226885,-0.217626611184379,0.955236059676588,-0.213505566945209,0.960104723041132
"Zfyve28",0.962977743841672,0.717457601006586,0.664026322690345,0.948152844070705,0.669927654733643,0.960348773382242
"Rdh10",-0.188200703518752,0.832797339195977,-0.352385658782083,0.953353124824947,-0.350591438361832,0.960348773382242
"Rbm4b",0.0911437778902702,0.788252351926374,0.0984432723534162,0.959843860655772,0.105195760185213,0.960348773382242
"Rabggtb",0.129096801349685,0.650357208148933,0.0941750975475859,0.959843860655772,0.0994711114519349,0.960348773382242
"Psd3",-0.0928521609950916,0.898478690106166,-0.254628938418447,0.955236059676588,-0.249116500467338,0.960348773382242
"Kpna6",0.0378839785111742,0.9363037856927,-0.14660380999165,0.955158371834513,-0.141312805093357,0.960348773382242
"Gm5617",0.37432517474095,0.504005227996492,0.195203648813982,0.95709207845437,0.200009219247939,0.960348773382242
"Cpeb4",0.438675726466626,0.557496509152177,0.268257226398092,0.955585117268322,0.272072278800611,0.960348773382242
"Ovca2",-0.0454431070172951,0.881413295745027,-0.106190843860645,0.955236059676588,-0.101187810573453,0.960398281641611
"Cenpj",0.556084269604165,0.489519903051665,0.292735428973031,0.955427268794109,0.297940761446557,0.960446867048669
"Zfr2",-1.60517377732623,0.387150586930011,0.466469065213194,0.953797060651751,0.468820651572284,0.960544737164774
"Zbed4",0.206626723197618,0.609251617145113,0.135542318553294,0.95709207845437,0.139574761601612,0.960544737164774
"Snapin",0.000487279023190013,0.99676631333044,0.0338490222654753,0.960356949324855,0.0388649479007966,0.960544737164774
"Ppp6r1",-0.0820058634243805,0.764424575323364,-0.101031606067603,0.955236059676588,-0.0953470999979293,0.960544737164774
"Phc3",-0.0101545527928177,0.932785253201297,0.0363659375456283,0.960356949324855,0.0412753751494156,0.960544737164774
"Papolg",-0.0652589778932775,0.778227112208771,-0.0863653565015562,0.955236059676588,-0.0819130399222384,0.960544737164774
"Loxl2",-0.0719827769819565,0.939350086499875,-0.41747677919284,0.948375438100331,-0.414921903215712,0.960544737164774
"Heatr5b",0.22543669620856,0.717657286896995,0.189582213305025,0.955585117268322,0.192307305843013,0.960544737164774
"Fam174a",0.126613668567625,0.843959254563073,-0.199325975132169,0.955236059676588,-0.194070557840273,0.960544737164774
"Eid2b",-1.90981923445209,0.317128637963017,0.423793442236512,0.955236059676588,0.435122734311962,0.960544737164774
"Egf",0.861297675091158,0.401491022951463,0.404270817965704,0.951471884670528,0.411075777470735,0.960544737164774
"Dhx29",-0.05117491598241,0.87309389809855,-0.120972245517495,0.955236059676588,-0.116258266646803,0.960544737164774
"Clec16a",-0.0828989469074348,0.845892673115028,-0.165321543615359,0.955536896782938,-0.161081798309591,0.960544737164774
"Brpf3",-0.14904260386529,0.860486290494928,-0.357409104499333,0.952565050972147,-0.354623578167909,0.960544737164774
"Atg5",0.103634925671793,0.66045828924669,0.0651540679364053,0.959843860655772,0.0711685948805474,0.960544737164774
"Arl14ep",-0.0867831292533978,0.519799456623521,-0.0511905310674157,0.9527902744032,-0.0462751573677014,0.960544737164774
"Arhgef6",-0.0933529392157944,0.604267516655784,-0.0592223028857518,0.953797060651751,-0.0548701271734273,0.960544737164774
"Osbpl8",-0.0568273322050326,0.93359950008328,0.199849051452661,0.955699901069329,0.201882170017548,0.960553519747777
"Lrrc29",-0.347711814167104,0.796419500303677,0.432688532395949,0.95445157227142,0.443715893647223,0.960553519747777
"Clcn5",-0.0927592782999941,0.919186363212751,-0.346807252351903,0.953967115838425,-0.342128584497934,0.960553519747777
"Cep70",0.208715405978876,0.624164056061416,0.149132531958224,0.958840974774561,0.155469293968186,0.960553519747777
"Aig1",0.83559334318986,0.452424908236267,0.398139077380736,0.953842370954179,0.405929789060306,0.960553519747777
"5730488B01Rik",0.133655241899078,0.855346030881754,-0.236689794277861,0.955236059676588,-0.231144511036545,0.960553519747777
"Per2",0.521349149886903,0.474153341486958,0.255647071650889,0.956226658082999,0.261141505452279,0.960642978904315
"Mrpl13",0.128000680969802,0.595399634622496,0.0834474656524435,0.960356949324855,0.0884179696020475,0.960642978904315
"Mex3c",0.284983324556689,0.524136135631895,0.161311589918304,0.95856618250901,0.166616409331119,0.960642978904315
"Iqgap1",-0.0553562794758218,0.550856234300757,0.0249487551806836,0.96872002594,0.0303892396048572,0.960642978904315
"Grsf1",-0.510922997690542,0.500454515459429,-0.237748658795411,0.955236059676588,-0.235674643832323,0.960642978904315
"Bub1b",-0.956036886467091,0.401314265998133,-0.353678953363637,0.955236059676588,-0.353583413109766,0.960642978904315
"Vopp1",-0.122431255735319,0.782453715416104,-0.161844081378003,0.955236059676588,-0.156016121120098,0.960670946124876
"Usp5",0.0265055570535511,0.891688211153473,0.0463572771132475,0.959843860655772,0.0509536848720531,0.96080690336188
"Serhl",0.0624577087328895,0.895696374512959,0.143679160921558,0.95709207845437,0.146533445644809,0.96080690336188
"Fbxo30",0.248485615382138,0.572858545552378,0.158688970610732,0.958069209356209,0.163003135101725,0.960994307771101
"Vamp4",-0.0552255687848078,0.829859497557221,-0.0918386884561419,0.956226658082999,-0.0865515216203595,0.961101947534601
"Uck2",-0.186581176514041,0.767994059250103,-0.22981913667475,0.955427268794109,-0.22290864348349,0.961101947534601
"Txk",-2.15075371476574,0.250975816979523,-0.460847729703975,0.953797060651751,-0.46130036636877,0.961101947534601
"Stk25",-0.0355861758056477,0.840327310092378,-0.0663543152652764,0.955236059676588,-0.060927901593383,0.961101947534601
"Spryd4",0.143447405659073,0.617043941105236,0.0944959482863694,0.959843860655772,0.0997518485186826,0.961101947534601
"Snrnp200",0.111266795001761,0.625596531103711,0.0746422890969192,0.960356949324855,0.0796969202916473,0.961101947534601
"Smad5",-0.0609078803806664,0.824771500146061,-0.10490469617181,0.95709207845437,-0.0998882861765387,0.961101947534601
"Siah1a",-0.0680666689183607,0.924140955569914,-0.26882914342226,0.955585117268322,-0.265234515338909,0.961101947534601
"Rpl18",-0.0778850160927647,0.339481534756091,-0.0330507856575843,0.955236059676588,-0.0277054485652026,0.961101947534601
"Rbm25",-0.00136715584556146,0.990126146173151,0.0320234818071016,0.960843433917095,0.0369131175699555,0.961101947534601
"Ranbp9",-0.212611252251115,0.72822108456652,-0.1801822641605,0.955236059676588,-0.172256712585265,0.961101947534601
"Ppm1f",-0.0946410449252388,0.754307298028275,-0.108250539198225,0.955585117268322,-0.104030782418367,0.961101947534601
"Peg13",0.126163414613739,0.653413469533092,0.0874589985227056,0.960104973314932,0.0916381343961552,0.961101947534601
"Osgep",-0.0598156977762301,0.727234581478345,-0.0588168913697215,0.955585117268322,-0.0537889697784339,0.961101947534601
"Nsl1",-0.232433694565981,0.751554418664436,-0.261556334679034,0.955585117268322,-0.258633740627771,0.961101947534601
"Mthfr",0.507741191834866,0.460814246762386,0.227306304036276,0.958459040212308,0.234527119633264,0.961101947534601
"Mlf2",-0.0275145583406768,0.900477333547974,-0.0687688568636263,0.955236059676588,-0.0633580464177159,0.961101947534601
"Mks1",-0.0312955842456555,0.927912874677293,-0.130256942232345,0.955427268794109,-0.125289281729143,0.961101947534601
"Mettl10",0.117096251272954,0.68385111778855,0.0923741059124823,0.959843860655772,0.0964898496965719,0.961101947534601
"Mdfic",-0.120977513425715,0.881339134077036,-0.329032577215838,0.955236059676588,-0.325543575358409,0.961101947534601
"Jmjd7",-0.114283702588089,0.756990501177055,-0.136253633305175,0.955236059676588,-0.130216714439843,0.961101947534601
"Hus1",-0.547091868165678,0.412905267974118,-0.188548997958086,0.955585117268322,-0.186568213446662,0.961101947534601
"Hist1h2br",0.52767770309453,0.50343711325307,0.311385649085966,0.955585117268322,0.317100141754707,0.961101947534601
"Hist1h2bq",0.52767770309453,0.50343711325307,0.311385929998362,0.955585117268322,0.317100141754707,0.961101947534601
"Herc6",-0.0720398763668584,0.810795732692328,-0.107402575130763,0.956226658082999,-0.103140014568161,0.961101947534601
"H2-Q5",-0.112272587031502,0.73096626166232,-0.119368342289126,0.955427268794109,-0.113274315697328,0.961101947534601
"Gon4l",0.130123577194215,0.600544388856327,0.0785368766173561,0.960356949324855,0.0840409029127713,0.961101947534601
"Gm4890",0.432353997823116,0.543301229467789,0.262279167804802,0.957362966237965,0.26806276605608,0.961101947534601
"Gm10336",-0.728418511468604,0.473534810338796,-0.331115673452674,0.955236059676588,-0.330282741632073,0.961101947534601
"Glul",0.11378869980183,0.657830175696941,0.0801826438511224,0.959843860655772,0.084749544059279,0.961101947534601
"Eef1a1",0.0197162954850132,0.595111819125796,-0.0216582142060319,0.976645645869086,-0.0166594380725196,0.961101947534601
"Eaf2",0.189024267601912,0.641390819722764,0.138326052423253,0.959843860655772,0.144602772867193,0.961101947534601
"Chek1",0.223849022971645,0.832013329377603,-0.340625768032172,0.955158371834513,-0.337721489313995,0.961101947534601
"Chd3os",-0.65566573558099,0.574705592335821,-0.42883536957274,0.951864040253991,-0.429695704852923,0.961101947534601
"Cdca3",-0.193863309810749,0.773004032013149,-0.249899415893806,0.955585117268322,-0.246926874854757,0.961101947534601
"Cdc7",0.149666603361942,0.583474402310676,0.0935053658551137,0.960104973314932,0.0989051207716212,0.961101947534601
"Ccs",0.10557493849385,0.613615457328591,0.0705882640630122,0.960356949324855,0.0757833141398216,0.961101947534601
"Casp4",-0.162569217243601,0.60911053773371,-0.1061241151271,0.955236059676588,-0.0994902464865086,0.961101947534601
"Btnl2",0.357588673675744,0.540224567564644,0.22075282059843,0.95856618250901,0.225946682482355,0.961101947534601
"Atg9a",0.0721832516106664,0.786803816458043,0.0632694182271455,0.960356949324855,0.0673974557929428,0.961101947534601
"AI987944",0.0924804915081712,0.629078194589152,0.0611251697654089,0.962704303251471,0.0666297530898887,0.961101947534601
"Adar",0.0558917764349465,0.746695734713592,0.0548183293758223,0.961494103320794,0.0603361938605809,0.961101947534601
"A430046D13Rik",-0.0838992678241319,0.870701592736811,-0.196340391103622,0.955585117268322,-0.190421202478393,0.961101947534601
"Zfp862-ps",-1.63673573219737,0.380007280946591,-0.56343870224872,0.947467032059288,-0.55645086055544,0.961134241238806
"Zfp646",-0.056681747699904,0.876952430148789,-0.113809725632352,0.956055520842761,-0.109954955579301,0.961134241238806
"Zfp580",0.154595843715687,0.870974516991933,-0.296525976703215,0.955536896782938,-0.292441006070468,0.961134241238806
"Trappc2",0.164159155226622,0.609841023338223,0.110182791372291,0.959843860655772,0.115681550116254,0.961134241238806
"Rfx5",0.351726036223035,0.53087871922718,0.201668669751017,0.959843860655772,0.206961919066928,0.961134241238806
"Pqlc1",0.066813779485007,0.671437269526605,0.0499114594088232,0.962704303251471,0.0552924169925929,0.961134241238806
"Mlycd",0.201514050116686,0.620463318746768,0.14062341099012,0.959843860655772,0.146660590846677,0.961134241238806
"Hnrnpa3",-0.102110262892966,0.325398321231056,-0.0358497129228285,0.952274426817576,-0.0310199274268892,0.961134241238806
"Dlg4",0.0130278749247598,0.992130932617925,-0.48539908772813,0.948152844070705,-0.479543623496304,0.961134241238806
"Ddx20",0.105011832693772,0.596339963485294,0.0651540534569277,0.962411466919276,0.0702295005579179,0.961134241238806
"Acer3",-0.0638785207924291,0.855918681717606,-0.131453732819177,0.955585117268322,-0.126985292790933,0.961134241238806
"Zfp597",-0.166818937150065,0.690878284642976,-0.135731867601184,0.95709207845437,-0.132259837692391,0.961197828437902
"Ubtd1",-0.114110201634988,0.821505674203044,-0.183325247628347,0.95709207845437,-0.179645031552155,0.961197828437902
"Ubr7",0.10152009213944,0.61065708276303,0.0648606082336182,0.962704303251471,0.0698349359002901,0.961197828437902
"Ubap2l",-0.106860516321627,0.493080157128181,-0.0434531217723922,0.955236059676588,-0.0390895492307885,0.961197828437902
"Ttll3",-0.0795951238232666,0.897504202515547,-0.216657285326136,0.95709207845437,-0.212475215123587,0.961197828437902
"Slfn5",-0.0487009958244857,0.930182766945547,-0.209023996075423,0.957103048385453,-0.203506879139536,0.961197828437902
"Slc38a7",-0.0468770203221487,0.841064846925652,-0.0869114855400077,0.958459040212308,-0.0814625514383363,0.961197828437902
"Saraf",0.109963451824313,0.610698080556266,0.0631163036144717,0.961637531056714,0.0682671828277229,0.961197828437902
"S1pr2",0.29999050634227,0.696545960730021,0.211202525568886,0.959843860655772,0.219806877422045,0.961197828437902
"Rpl28",-0.080709174162978,0.540116905091773,-0.0489438471213705,0.954640408570417,-0.0437186373748021,0.961197828437902
"Rita1",-0.187497407544058,0.654194258382634,-0.134774182547483,0.95709207845437,-0.131395438470279,0.961197828437902
